"emp_no","first_name","last_name","hire_date"
477616,"LiMin","Ghemri","1986-04-20"
477631,"Sasan","Busillo","1986-04-28"
477633,"Lansing","Reutenauer","1986-11-22"
477637,"Elgin","Pelz","1986-03-18"
477638,"Dayanand","Bazzichi","1986-02-15"
477652,"Atreye","Koshino","1986-03-23"
477659,"Oguz","Hartvigsen","1986-04-19"
477671,"Mikhail","Segond","1986-01-05"
477673,"Mizuhito","Woycyznski","1986-01-29"
477675,"Chikara","Reeken","1986-12-13"
477679,"Chenye","Bach","1986-07-27"
477680,"Erzsebet","Deyuan","1986-02-16"
477685,"Ymte","Keohane","1986-12-16"
477701,"Ayonca","Shumilov","1986-06-17"
477705,"Goo","Boguraev","1986-04-15"
477728,"Lalit","Waterhouse","1986-02-18"
477741,"Karsten","Nivat","1986-09-20"
477745,"Mitchel","Borstler","1986-09-20"
477758,"Mohua","Picco","1986-11-20"
477763,"Kwun","Cmelik","1986-12-23"
477767,"Ipke","Riesenhuber","1986-09-21"
477787,"Tetsushi","McConalogue","1986-02-26"
477789,"Takahiro","Slutz","1986-02-03"
477795,"Bouchung","Brookman","1986-06-17"
477811,"Shai","Whitcomb","1986-10-22"
477823,"Iara","Heinisuo","1986-05-02"
477838,"Arra","Warwick","1986-05-20"
477857,"Anneke","Mapelli","1986-09-25"
477871,"Tsuneo","Decleir","1986-01-28"
477880,"Arvind","Furudate","1986-01-03"
477912,"Akeno","Danlos","1986-04-08"
477914,"Masamitsu","Rodiger","1986-10-18"
477919,"Zsolt","Schmittgen","1986-02-16"
477922,"Moriyoshi","Wissmann","1986-02-11"
477928,"Tamiya","Cunliffe","1986-10-16"
477947,"Thodoros","Templeman","1986-03-10"
477960,"Masako","Rosca","1986-08-11"
477961,"Jiafu","Avouris","1986-12-05"
477971,"Tommaso","Birge","1986-12-08"
477976,"Sanjay","Ressouche","1986-06-14"
477977,"Ebbe","Raoux","1986-02-22"
477978,"Fei","Suri","1986-03-26"
477987,"Lijie","Candan","1986-08-26"
478000,"Mircea","Munos","1986-02-22"
478009,"Genki","Rajcani","1986-09-16"
478020,"Jaques","Lamparter","1986-04-28"
478027,"Mitchel","Pettis","1986-07-07"
478030,"Ymte","Malabarba","1986-01-07"
478037,"Adib","Halevi","1986-03-05"
478041,"Baruch","Uhrik","1986-09-27"
478056,"Akeel","Kemmerer","1986-01-11"
478058,"Collette","Akazan","1986-05-14"
478071,"Guther","McClure","1986-06-28"
478079,"Raimond","Anguita","1986-06-20"
478084,"Kazuyasu","Standera","1986-01-03"
478088,"Ung","Vanwelkenhuysen","1986-08-04"
478112,"Bingning","Stanfel","1986-12-13"
478114,"Paloma","Dratva","1986-01-26"
478124,"Muzhong","Braccini","1986-04-02"
478132,"Marek","Perri","1986-03-14"
478134,"Ayonca","Lunn","1986-01-25"
478138,"Prodip","Pero","1986-07-20"
478139,"Marie","Kilgore","1986-04-24"
478153,"Amstein","Schnelling","1986-09-23"
478172,"Subbu","Provine","1986-11-15"
478204,"Arne","Narlikar","1986-05-23"
478205,"Rafail","Wilharm","1986-06-21"
478207,"Kwun","Ritcey","1986-11-13"
478226,"Gaetan","Thibadeau","1986-02-03"
478250,"Ranan","Rissland","1986-04-05"
478253,"Duro","Herath","1986-02-15"
478259,"Rimli","Khamsi","1986-10-11"
478288,"Theron","Papadias","1986-11-03"
478311,"Moss","Talmon","1986-12-15"
478313,"Taizo","Loncour","1986-04-26"
478314,"Rutger","Garnick","1986-07-21"
478316,"DAIDA","Erva","1986-09-24"
478321,"Arup","Munro","1986-02-11"
478325,"Roddy","Haddadi","1986-05-08"
478326,"Shunichi","Benner","1986-03-13"
478328,"Shaw","Zobel","1986-06-18"
478332,"Nechama","Danecki","1986-08-26"
478337,"Tetsurou","Sadowski","1986-08-18"
478338,"Yoshinari","Nanard","1986-06-23"
478350,"Halsur","Negoita","1986-02-05"
478355,"Nidapan","Waschkowski","1986-03-29"
478371,"Marsja","Herber","1986-07-18"
478379,"Kwun","Srimani","1986-05-20"
478384,"Christoper","Schoegge","1986-10-23"
478387,"Deborah","Vesna","1986-12-06"
478388,"Martien","Stavenow","1986-08-27"
478399,"Izaskun","Tanemo","1986-12-13"
478405,"Hitofumi","Speek","1986-07-24"
478424,"Christophe","Speckmann","1986-04-01"
478430,"Weicheng","Samarati","1986-02-20"
478432,"Florian","Beeson","1986-06-26"
478436,"Franziska","Monkewich","1986-11-19"
478445,"Aamod","Lalonde","1986-10-25"
478455,"Steen","Luef","1986-12-30"
478457,"Tooru","Peron","1986-07-02"
478459,"Susanna","Benzaken","1986-06-29"
478460,"Ioana","Monarch","1986-11-16"
478463,"Djelloul","Rabehasaina","1986-01-29"
478472,"Jiafu","Gulak","1986-05-13"
478474,"Satyanarayana","Murthy","1986-06-09"
478489,"Hironoby","Stamatiou","1986-12-29"
478507,"Mang","Belinskaya","1986-11-08"
478508,"Eric","Shackell","1986-12-29"
478509,"Luise","Gerlach","1986-04-26"
478517,"Pragnesh","Lakshmanan","1986-11-02"
478527,"Shrikanth","Pettis","1986-02-21"
478532,"Janalee","Nivat","1986-08-05"
478533,"Ohad","Katiyar","1986-10-30"
478534,"Limsoon","Sullins","1986-01-20"
478541,"Alassane","Hockney","1986-11-19"
478548,"Radoslaw","Schauser","1986-02-04"
478550,"Prasadram","Setia","1986-03-03"
478566,"Zhongwei","Luby","1986-02-13"
478576,"Trygve","Undy","1986-10-19"
478581,"Susuma","Peek","1986-03-09"
478590,"Saeed","Pezzoli","1986-02-18"
478612,"Tremaine","Zongker","1986-10-03"
478641,"Pramod","Litvinov","1986-09-17"
478647,"Tomokazu","Hinsberger","1986-01-18"
478675,"Basem","Schade","1986-08-20"
478676,"Shaw","Mateescu","1986-01-18"
478687,"Heeju","Ramras","1986-12-25"
478692,"Arco","Stranks","1986-12-07"
478712,"Aris","Bahi","1986-03-31"
478714,"Hausi","Kolvik","1986-06-04"
478715,"Zhensheng","Kroon","1986-02-12"
478741,"Sanjay","Keirsey","1986-05-11"
478748,"Kauko","Ramalingam","1986-09-16"
478757,"Shaowei","Rehfuss","1986-08-27"
478766,"Moti","Thisen","1986-09-13"
478775,"Collette","Iivonen","1986-12-01"
478784,"Vishwani","Rathonyi","1986-09-15"
478785,"Brendon","Parascandalo","1986-02-05"
478786,"Guadalupe","Stavenow","1986-03-30"
478802,"Toshimitsu","Ozeri","1986-08-09"
478817,"Halsur","Doering","1986-03-12"
478828,"Constantine","Kumaresan","1986-04-14"
478844,"Shaw","Garrabrants","1986-03-24"
478850,"Kristine","Murillo","1986-09-25"
478868,"Lijie","Gecsei","1986-01-02"
478883,"Muneo","Zykh","1986-05-15"
478887,"Selwyn","Chaudhuri","1986-07-15"
478889,"Ortrun","Penn","1986-08-03"
478909,"Zhiwei","Ossenbruggen","1986-09-05"
478940,"Nakhoon","Rabejac","1986-07-20"
478950,"Kazuyasu","Ratnakar","1986-04-14"
478951,"Zeljko","Heijenga","1986-08-26"
478964,"Yishay","McFarlan","1986-04-23"
478972,"Shim","Stentiford","1986-07-17"
478973,"Reinhard","Yoshimura","1986-09-22"
478974,"Mori","Barriga","1986-05-03"
478983,"Hugo","Litvinov","1986-06-26"
478992,"Jahangir","Andreotta","1986-09-02"
479023,"Magy","Dahlbom","1986-04-08"
479026,"Yechezkel","Erev","1986-03-19"
479028,"Xuejun","Itzigehl","1986-07-09"
479038,"Mitchel","Morton","1986-05-13"
479040,"Arumugam","Pileggi","1986-03-14"
479054,"Heping","Eiron","1986-07-18"
479062,"Aleksander","Narwekar","1986-08-13"
479066,"Rance","Kruskal","1986-06-20"
479069,"Ranga","Pfau","1986-09-19"
479078,"Aran","Bale","1986-02-11"
479086,"Adly","Koshino","1986-10-18"
479089,"Hatem","Viele","1986-09-22"
479092,"Leif","Collavizza","1986-01-27"
479097,"Clyde","Schaar","1986-06-16"
479125,"Parviz","Rindone","1986-06-09"
479131,"Sanjiv","Uehara","1986-09-13"
479133,"Sangeeta","Schoegge","1986-08-13"
479136,"Duri","Cronin","1986-12-31"
479157,"Jacopo","Larfeldt","1986-01-13"
479160,"Moss","Conry","1986-02-13"
479161,"Sibyl","Anido","1986-12-06"
479162,"Hirochika","Motley","1986-10-10"
479167,"Mayuri","Backhouse","1986-09-26"
479180,"Adib","Merlo","1986-01-08"
479189,"Arnould","Dulin","1986-05-10"
479208,"Prasadram","Milicia","1986-08-12"
479221,"Shigeichiro","Brendel","1986-08-27"
479237,"Shaibal","Makrucki","1986-06-24"
479242,"Deniz","Munro","1986-04-29"
479260,"Ranan","Gecsei","1986-02-01"
479270,"Lobel","Comte","1986-01-07"
479272,"Weiru","Kawashima","1986-06-05"
479286,"Berthier","Bondorf","1986-10-17"
479293,"Chandrasekaran","Bage","1986-04-13"
479297,"Masali","Baby","1986-04-11"
479304,"Pradeep","Wissmann","1986-07-29"
479307,"Ennio","Cappelletti","1986-05-16"
479313,"Pranjal","Hooghiemstra","1986-10-08"
479317,"Surveyors","Piazza","1986-08-19"
479345,"Sorina","Boudaillier","1986-08-03"
479357,"Noritoshi","Perez","1986-08-09"
479363,"Nimmagadda","Selvestrel","1986-01-28"
479370,"Heather","Birke","1986-09-30"
479371,"Jaihie","Nilsson","1986-11-27"
479375,"Tsuneo","Munos","1986-07-03"
479376,"Maya","Fargier","1986-03-16"
479392,"Vasilis","Savasere","1986-09-30"
479402,"Martina","Perfilyeva","1986-01-12"
479405,"Nadjib","Dechter","1986-09-19"
479407,"Randi","Tomescu","1986-11-25"
479427,"Sverrir","Thambidurai","1986-09-13"
479431,"Demos","Carrere","1986-02-12"
479436,"Dante","Luca","1986-03-04"
479437,"Karlis","Merkl","1986-05-05"
479438,"Sreenivas","Badache","1986-04-16"
479442,"Seshu","Rassart","1986-03-09"
479447,"Masasuke","Orlowska","1986-01-10"
479453,"Mostafa","Chinen","1986-03-31"
479455,"Shuji","Brodal","1986-07-01"
479456,"Amstein","Kaiser","1986-02-12"
479469,"Nalini","Peternell","1986-05-02"
479473,"Ute","Pillow","1986-06-15"
479485,"Tonny","Erdmenger","1986-03-15"
479499,"Akeel","Birnbaum","1986-06-30"
479504,"Georgi","Stille","1986-10-12"
479523,"Sailaja","Azulay","1986-08-22"
479524,"Gianluca","Suessmith","1986-08-20"
479526,"Phuoc","Wynblatt","1986-04-06"
479527,"Kristin","Merli","1986-11-16"
479544,"Abdulla","Guenter","1986-04-25"
479546,"Toong","Shinomoto","1986-01-27"
479562,"Temple","Barreiro","1986-03-02"
479571,"Karlis","Awdeh","1986-10-11"
479575,"Munenori","Jiafu","1986-09-19"
479581,"Yinghua","Thimonier","1986-07-06"
479582,"Rafols","Grospietsch","1986-12-11"
479583,"Arlette","Morrey","1986-03-20"
479584,"Alper","Mersereau","1986-08-13"
479590,"Mario","Erdmenger","1986-09-15"
479593,"Sampalli","Chvatal","1986-03-30"
479611,"Adam","Tetzlaff","1986-07-26"
479626,"Navin","Raney","1986-05-13"
479634,"Ravishankar","Pelc","1986-11-30"
479640,"Rimon","Beutelspacher","1986-08-10"
479650,"Chuanti","Casperson","1986-04-13"
479651,"Lena","Roohalamini","1986-11-24"
479657,"Koldo","Hoogerwoord","1986-11-29"
479663,"Bader","Jeong","1986-01-09"
479672,"Lubomir","Schlumberger","1986-05-25"
479687,"Odysseas","Baak","1986-10-04"
479703,"Baocai","Guting","1986-12-13"
479715,"Almudena","Comyn","1986-10-30"
479726,"Marit","Mansanne","1986-09-02"
479728,"JoAnna","Farrar","1986-06-24"
479740,"Shaunak","DiGiano","1986-09-03"
479744,"Moni","Kamble","1986-02-01"
479749,"Wilmer","Giaccio","1986-10-08"
479760,"Shih","Melski","1986-12-04"
479765,"DAIDA","Fetvedt","1986-12-12"
479775,"Laurentiu","Vingron","1986-01-17"
479789,"Collette","Kropp","1986-08-10"
479790,"Perry","Parveen","1986-07-16"
479792,"Anestis","Furudate","1986-02-05"
479794,"Mostafa","Pardalos","1986-10-04"
479797,"Susanta","Kowalchuk","1986-03-31"
479817,"Kiyokazu","Aloia","1986-05-25"
479821,"Takahito","Mundy","1986-10-13"
479853,"Fusako","Cummings","1986-04-14"
479863,"Sushant","Reghbati","1986-09-08"
479874,"Mantis","Vidal","1986-01-26"
479878,"Kwan","Orlowska","1986-09-21"
479880,"Susanta","Janocha","1986-11-25"
479885,"Sariel","Schade","1986-12-10"
479899,"Zito","Felder","1986-04-13"
479905,"Danai","Peir","1986-08-05"
479908,"Shahab","Bisiani","1986-10-10"
479913,"Takushi","Mellouli","1986-02-16"
479916,"Tianruo","Kamber","1986-07-13"
479917,"True","Colorni","1986-08-07"
479927,"Isaac","Schaap","1986-10-12"
479938,"Mokhtar","Munck","1986-10-19"
479975,"Kazuhiro","Pews","1986-01-16"
479981,"Xiadong","Falby","1986-08-02"
480011,"Ipke","Riexinger","1986-08-17"
480029,"Maha","Ramsay","1986-08-07"
480041,"Zdislav","Lortz","1986-12-30"
480043,"Franziska","Chiola","1986-04-14"
480047,"IEEE","Pardalos","1986-11-28"
480050,"Bodh","McConalogue","1986-06-07"
480057,"Hein","Teitelbaum","1986-02-10"
480060,"Adas","Radwan","1986-12-24"
480072,"Shuji","Ginneken","1986-10-28"
480080,"Houman","Khalil","1986-11-11"
480089,"Harngdar","Ferretti","1986-08-22"
480102,"Przemyslawa","Geffroy","1986-04-07"
480105,"Dhritiman","Zielinski","1986-04-12"
480114,"Shakhar","Suri","1986-08-12"
480121,"Martina","Benveniste","1986-08-14"
480133,"Stamatina","Conti","1986-05-13"
480135,"Danny","Narahari","1986-10-01"
480141,"Herb","Pena","1986-12-08"
480145,"Hugh","Dulli","1986-08-20"
480158,"Xiaoshan","Gente","1986-10-07"
480164,"Yongqiao","Mitina","1986-05-06"
480169,"Vitali","Schusler","1986-04-02"
480175,"Elrique","Schmiedel","1986-09-26"
480176,"Xiaopeng","Haddadi","1986-01-10"
480179,"Adly","Oppitz","1986-03-26"
480187,"Vesna","Azumi","1986-03-03"
480205,"Subhash","Androutsos","1986-07-05"
480210,"Alejandro","Papadias","1986-11-20"
480217,"Jixiang","Setia","1986-12-11"
480219,"Luise","Lemarechal","1986-11-24"
480233,"Hironobu","Roison","1986-09-09"
480248,"Valter","Verhoeff","1986-01-04"
480256,"Radoslaw","Herber","1986-01-26"
480259,"Giap","Antonakopoulos","1986-07-27"
480269,"Jackson","Norsworthy","1986-07-11"
480270,"Kersti","Fabrizio","1986-02-19"
480272,"Laurentiu","Mandell","1986-06-08"
480285,"Berhard","Molenaar","1986-01-29"
480289,"Dietrich","Verhoeff","1986-11-17"
480296,"Moriyoshi","Birnbaum","1986-10-12"
480298,"Masali","Quadeer","1986-08-22"
480318,"Temple","Zastre","1986-07-22"
480319,"Alexius","Hiltgen","1986-07-15"
480328,"Larisa","Tempesti","1986-05-05"
480329,"Douadi","Huxford","1986-09-02"
480356,"Yinghua","Milicia","1986-01-16"
480364,"Yishay","Thiria","1986-10-27"
480389,"Kazuhito","Shobatake","1986-08-02"
480416,"Armond","Toyoshima","1986-10-08"
480427,"Sajjad","Seiwald","1986-06-10"
480439,"Kenton","Frijda","1986-07-19"
480440,"Atilio","Speckmann","1986-02-24"
480441,"Saddek","Stavenow","1986-02-05"
480444,"Danai","Kuhnemann","1986-10-17"
480453,"Phule","Asmuth","1986-02-11"
480454,"Patricio","Herbst","1986-11-12"
480479,"Zsolt","Kobuchi","1986-07-25"
480530,"Giordano","Paciorek","1986-02-04"
480532,"Kazuhiro","Lamma","1986-01-15"
480536,"Lansing","Gyorkos","1986-10-15"
480542,"Marko","Clemencon","1986-01-23"
480551,"Mitsuyuki","Beidas","1986-07-13"
480555,"Tsutomu","Baik","1986-04-22"
480556,"Irene","Kropf","1986-12-18"
480584,"Bernardo","Lichtman","1986-07-26"
480588,"Nakhoon","Besancenot","1986-08-15"
480594,"Jovan","Bierman","1986-05-05"
480600,"Heeju","Karunanithi","1986-07-27"
480613,"Shin","Kalefeld","1986-04-20"
480641,"Marsja","Ranta","1986-07-22"
480645,"Paloma","Luon","1986-07-26"
480647,"Kwangsub","Alvarado","1986-12-15"
480651,"Ibibia","Zeleznik","1986-01-14"
480691,"Serap","Heering","1986-04-11"
480699,"Jiafu","Garnick","1986-01-12"
480710,"Kaijung","Dalton","1986-12-01"
480714,"Lucien","Kruskal","1986-01-31"
480723,"Dulce","Thorensen","1986-02-23"
480745,"Adel","Perez","1986-05-25"
480766,"Saeko","Nitta","1986-11-11"
480769,"Laurentiu","Menhoudj","1986-01-25"
480771,"Jasminko","Iwayama","1986-02-19"
480778,"Wojceich","Murtagh","1986-09-10"
480786,"Hideyuki","Iisaku","1986-11-28"
480801,"Maren","Benveniste","1986-12-16"
480802,"Debaprosad","Winter","1986-01-28"
480836,"Marsal","Krohn","1986-09-23"
480845,"Adamantios","Beidas","1986-12-03"
480865,"Akeno","Lorch","1986-11-18"
480867,"Arto","Morrow","1986-09-08"
480873,"Akeel","Weedon","1986-01-28"
480875,"Feipei","Chaudhuri","1986-02-12"
480876,"Khoa","Beutelspacher","1986-10-26"
480883,"Hitofumi","Rouquie","1986-04-03"
480891,"Phillip","Aingworth","1986-01-20"
480892,"Teunis","Bolotov","1986-12-06"
480893,"Mooi","Morrey","1986-01-10"
480898,"Aleksander","Roccetti","1986-03-01"
480901,"Insup","Isaac","1986-04-10"
480908,"Arnould","Stassinopoulos","1986-10-27"
480937,"Luigi","Docker","1986-06-23"
480945,"Garnet","Brender","1986-01-24"
480955,"Sariel","Salverda","1986-04-08"
480964,"Khue","Karnin","1986-12-20"
480967,"Selwyn","Camarinopoulos","1986-11-05"
480969,"Rimli","Eugenio","1986-12-31"
480975,"Shigeu","Birge","1986-06-18"
480978,"Petter","Binkley","1986-05-04"
480984,"Sumant","Reinhard","1986-04-04"
480992,"Krister","Shimshoni","1986-06-11"
480994,"Berry","Alpay","1986-12-29"
480995,"Saeko","Argence","1986-08-22"
481003,"Val","Facello","1986-12-29"
481005,"Remko","Zeilberger","1986-05-03"
481013,"Shugo","Nitto","1986-05-17"
481025,"Hairong","Apsitis","1986-09-21"
481058,"Bouchung","Peral","1986-04-29"
481065,"Satyanarayana","Androutsos","1986-07-19"
481079,"Sibyl","Fiutem","1986-08-31"
481099,"Along","Sidou","1986-11-04"
481100,"Masaki","Savasere","1986-12-23"
481108,"Odysseas","Birrer","1986-03-12"
481121,"Manton","Budinsky","1986-07-12"
481128,"Bodo","Gulak","1986-03-13"
481132,"Qiwen","Condotta","1986-03-16"
481140,"Selwyn","Caine","1986-02-09"
481144,"Pramod","Honglei","1986-12-26"
481148,"Gina","Decaestecker","1986-06-20"
481165,"Vasilis","Thummel","1986-09-29"
481166,"Behnaam","Acton","1986-01-16"
481168,"Szabolcs","Heusch","1986-10-07"
481172,"Jaana","Usery","1986-02-06"
481176,"Weiwu","Zirintsis","1986-09-14"
481177,"Holgard","Thummel","1986-08-07"
481179,"Remmert","Rosay","1986-07-28"
481180,"Stabislas","Georgatos","1986-01-10"
481202,"Bedir","Boguraev","1986-05-04"
481205,"Licheng","Chiodo","1986-07-29"
481220,"Shugo","Mukaidono","1986-12-07"
481225,"Miquel","Ladret","1986-06-28"
481231,"Mahendra","Conry","1986-07-03"
481232,"Stepehn","Fontet","1986-01-08"
481247,"Tonia","Bednarek","1986-01-03"
481259,"Toshimitsu","Androutsos","1986-02-04"
481269,"Stepehn","Openshaw","1986-02-16"
481292,"Martien","Gronowski","1986-10-18"
481296,"Dmitri","Begiun","1986-10-12"
481302,"Leif","Hasenauer","1986-03-04"
481307,"Hatsukazu","Pappas","1986-08-19"
481311,"Katsuo","Beeson","1986-02-10"
481313,"Cullen","Rodier","1986-12-21"
481322,"Salvador","Hettesheimer","1986-12-05"
481326,"Ipke","Varley","1986-07-11"
481335,"Fun","Bahi","1986-01-25"
481336,"Luisa","Crooks","1986-12-11"
481338,"Kirk","Morrow","1986-05-27"
481339,"Zijian","Thorensen","1986-06-13"
481341,"Hidde","Ranka","1986-01-11"
481350,"Ioana","Crabtree","1986-01-02"
481365,"Shaleah","Socorro","1986-08-23"
481367,"Sverrir","Billingsley","1986-09-02"
481377,"Yinghua","Petersohn","1986-09-25"
481379,"Yifei","Suppi","1986-02-18"
481383,"Weiwu","Yurek","1986-03-20"
481389,"Oldrich","Luon","1986-09-28"
481403,"Magdalena","Rosen","1986-12-22"
481404,"Sanjeeva","Eterovic","1986-06-05"
481407,"Radhakrishnan","Panangaden","1986-10-04"
481414,"Heekeun","Selenyi","1986-09-24"
481417,"Boguslaw","Cardazo","1986-09-09"
481439,"Kiam","Marakhovsky","1986-08-14"
481457,"Alois","Terwilliger","1986-06-08"
481462,"Krister","Rijckaert","1986-06-19"
481481,"Saddek","Staylopatis","1986-07-07"
481506,"Bluma","Rehfuss","1986-09-22"
481516,"Mansur","Koblitz","1986-06-04"
481522,"Paddy","Feinberg","1986-08-29"
481527,"Marco","Mahmud","1986-12-30"
481537,"Yucai","Munch","1986-08-19"
481538,"Percy","Szmurlo","1986-09-17"
481543,"Kristen","Bratsberg","1986-03-23"
481552,"Jayesh","Axelband","1986-06-30"
481556,"Sergi","Woycyznski","1986-04-06"
481560,"Chinya","Dahlbom","1986-01-10"
481564,"Leen","Mitchem","1986-06-15"
481566,"Moie","Gire","1986-07-27"
481568,"Arvind","Bellmore","1986-09-22"
481586,"Gaetan","Keohane","1986-02-15"
481599,"Hausi","Kawashima","1986-03-23"
481602,"Valeri","Lorie","1986-04-26"
481606,"Shaleah","Zumaque","1986-12-27"
481614,"Palash","Bouloucos","1986-01-16"
481626,"Seongbae","Zschoche","1986-11-04"
481628,"Howell","Stiles","1986-03-29"
481660,"Babette","Yeung","1986-08-23"
481677,"Anneli","Basart","1986-03-02"
481679,"Nobuyoshi","Hatcliff","1986-03-22"
481686,"Mong","Varman","1986-05-23"
481698,"Marsja","Olivero","1986-04-12"
481702,"Moni","Kaiser","1986-01-13"
481715,"Lene","Cesareni","1986-05-15"
481723,"Weiru","Brobst","1986-09-30"
481725,"Mandell","Mahnke","1986-01-15"
481736,"Jaideep","Sessa","1986-12-20"
481747,"Fumiyo","Borovoy","1986-01-10"
481750,"Zvonko","Lieberherr","1986-02-16"
481751,"Boriana","Marchegay","1986-01-08"
481752,"Adhemar","Copas","1986-09-23"
481753,"Panayotis","Detkin","1986-04-15"
481757,"Masako","Einsfeld","1986-05-04"
481764,"Teiji","Marrakchi","1986-08-26"
481783,"Uli","Madeira","1986-10-18"
481787,"Dulce","Gecsel","1986-10-16"
481793,"Karoline","Bain","1986-02-04"
481795,"Gil","Roisin","1986-10-15"
481799,"Sampalli","Maquelin","1986-04-27"
481809,"Danny","Ushiama","1986-10-03"
481815,"Khedija","Jenevein","1986-05-29"
481820,"Theron","Bade","1986-12-30"
481844,"Arunas","Leivant","1986-03-26"
481845,"Harngdar","Leivant","1986-04-23"
481857,"Ulises","Ecklund","1986-11-19"
481860,"Alain","Orlowska","1986-06-17"
481865,"Adam","Rissanen","1986-03-04"
481878,"Frederique","Rebaine","1986-06-13"
481887,"Danai","Siksek","1986-12-03"
481891,"Guttorm","Openshaw","1986-01-20"
481892,"Chaitali","Baezner","1986-10-12"
481894,"Parke","Yurov","1986-05-16"
481907,"Masaki","Besselaar","1986-06-01"
481908,"Peer","Boyle","1986-04-01"
481919,"Roddy","Vieth","1986-03-24"
481921,"Lena","Taubman","1986-12-23"
481936,"Angus","Verhoeff","1986-05-13"
481943,"Xuejia","Lunt","1986-03-12"
481951,"Fumitaka","Spell","1986-04-10"
481963,"Giri","Collette","1986-10-26"
481971,"Zhilian","Sgarro","1986-09-08"
481974,"Mariusz","Bolotov","1986-07-20"
481981,"Claudi","Spieker","1986-04-23"
481987,"Saeed","Smailagic","1986-11-03"
481996,"Toshimo","Basagni","1986-05-18"
481997,"Mana","Dusink","1986-08-03"
482000,"Zvonko","Cannata","1986-08-13"
482013,"Kwangsub","Aloia","1986-04-03"
482030,"Jongsuk","Rossi","1986-08-08"
482032,"Renee","Hooghiemstra","1986-10-04"
482033,"Zhaofang","Schade","1986-11-07"
482039,"Hauke","Roisin","1986-03-28"
482067,"Rosella","Penz","1986-01-05"
482072,"Mang","Mamelak","1986-08-16"
482076,"Arup","Luef","1986-06-12"
482078,"Ohad","Sanella","1986-04-11"
482089,"Etsuo","Byoun","1986-09-09"
482090,"Vidar","Mawatari","1986-09-10"
482091,"Garnik","Kuhnemann","1986-04-23"
482093,"Ramzi","Vieri","1986-05-20"
482103,"Supot","Merle","1986-06-24"
482119,"Mitsuyuki","Emden","1986-01-13"
482152,"Ravishankar","Savasere","1986-09-04"
482161,"Weidon","Serna","1986-02-05"
482172,"Moon","Olivero","1986-08-01"
482178,"Thanasis","Versino","1986-06-14"
482201,"Kensyu","Coorg","1986-11-18"
482205,"Francoise","Crouzet","1986-06-06"
482209,"Suvo","Vanwelkenhuysen","1986-05-04"
482225,"Janalee","Tsunoo","1986-09-16"
482230,"Dinah","Christ","1986-08-29"
482235,"Tonny","Gerteisen","1986-12-22"
482239,"Anwar","Speel","1986-11-18"
482244,"Manohar","VanScheik","1986-12-24"
482250,"Arto","Sidhu","1986-08-20"
482267,"Mooi","Lorin","1986-11-24"
482268,"Dekang","Waschkowski","1986-12-21"
482286,"Mary","Thambidurai","1986-01-28"
482289,"Fumitaka","Cooman","1986-02-28"
482297,"Khedija","Lorho","1986-06-25"
482302,"Toshimori","Muhling","1986-10-02"
482317,"Bernice","Engelmann","1986-10-17"
482336,"Anneke","Tsukuda","1986-08-14"
482338,"Tokuyasu","Waschkowski","1986-12-26"
482340,"Mads","Ballarin","1986-04-29"
482350,"Gad","Marchegay","1986-12-05"
482352,"Bader","Jeansoulin","1986-07-20"
482355,"Golgen","Kulisch","1986-09-08"
482366,"Adil","Schurmann","1986-02-16"
482368,"Shuichi","Attimonelli","1986-05-26"
482386,"Subir","McFarlin","1986-06-19"
482396,"Sanjay","Masada","1986-12-21"
482422,"Nobuyoshi","Sinicrope","1986-07-07"
482423,"Toshimori","Zeilberger","1986-06-09"
482425,"Xinan","Rijsenbrij","1986-02-13"
482427,"Hatsukazu","Andreotta","1986-11-10"
482431,"Adas","Cairo","1986-06-24"
482444,"Jinya","Garigliano","1986-08-17"
482451,"Zeljko","McAlpine","1986-10-03"
482457,"Tua","Zlotek","1986-02-11"
482458,"Zdislav","Bresenham","1986-10-03"
482460,"Breannda","Vieri","1986-04-04"
482469,"Dayanand","Rahier","1986-11-29"
482483,"Debaprosad","Landherr","1986-06-20"
482491,"Zdislav","Muhlberg","1986-05-18"
482499,"Mountaz","Mateescu","1986-01-29"
482511,"Peer","Erez","1986-03-25"
482518,"Hidde","Budinsky","1986-07-26"
482525,"Aksel","Boudaillier","1986-12-17"
482541,"Teruyuki","Masaki","1986-05-15"
482545,"Shridhar","Perelgut","1986-09-07"
482547,"Doohun","Prenel","1986-11-04"
482551,"Sashi","Gluchowski","1986-10-20"
482570,"Elvia","Alblas","1986-12-03"
482578,"Mari","Farrag","1986-05-27"
482583,"Danil","Wielonsky","1986-02-17"
482595,"Ramya","Delgrossi","1986-10-06"
482598,"Saddek","Hutter","1986-09-06"
482601,"Steve","Goodrum","1986-08-05"
482602,"Aamer","Lagarias","1986-09-17"
482611,"Zongyan","Hennings","1986-07-31"
482614,"Alselm","Eppinger","1986-09-07"
482621,"Kazuhiko","Thorensen","1986-05-24"
482625,"Siamak","Michaeli","1986-07-20"
482626,"Xudong","Roohalamini","1986-06-08"
482641,"Kristin","Hanratty","1986-08-29"
482663,"Tadahiro","Demir","1986-06-04"
482667,"Xiaopeng","Terwilliger","1986-05-29"
482671,"Mari","Solovay","1986-08-13"
482694,"Mohamadou","Bernick","1986-11-05"
482701,"Vitaly","Diderrich","1986-10-02"
482707,"Supot","Hofting","1986-10-14"
